chrom	start	end	geneid	genename
chr20	60928066	60931534	LAMA5-AS1	NR_109922
chr20	60962159	60963576	RPS21	NM_001024
chr20	60963686	60982339	CABLES2	NM_031215
chr20	60985293	61002595	RBBP8NL	NM_080833
chr20	61038553	61051051	GATA5	NM_080473
chr20	61147660	61167971	MIR1-1HG	NM_001302812
chr20	61151513	61151583	MIR1-1	NR_029780
chr20	61162119	61162220	MIR133A2	NR_029676
chr20	61273855	61303645	SLCO4A1	NM_016354
chr20	61294379	61297973	SLCO4A1-AS1	NR_024470
chr20	61340188	61394123	NTSR1	NM_002531
chr20	61405473	61408208	LINC00659	NR_046225
chr20	61427825	61433081	MRGBP	NR_136405
chr20	61431979	61436939	OGFR-AS1	NR_102430
chr20	61436187	61445352	OGFR	NM_007346
chr20	61448402	61472511	COL9A3	NM_001853
chr20	61472357	61493174	TCFL5	NM_006602
chr20	61475918	61477543	DPH3P1	NM_080750
chr20	61509090	61569304	DIDO1	NM_033081
chr20	61514158	61514255	SNORA117	NR_145839
chr20	61569499	61579827	GID8	NM_017896
chr20	61584061	61600937	SLC17A9	NM_001302643
chr20	61637279	61638316	BHLHE23	NM_080606
chr20	61640735	61716423	LINC01749	NR_033370
chr20	61665569	61668380	LINC00029	NR_028295
chr20	61669363	61685215	LINC01056	NR_033369
chr20	61726845	61733671	HAR1B	NR_003245
chr20	61732644	61735738	HAR1A	NR_003244
chr20	61809852	61809938	MIR124-3	NR_029670
chr20	61826782	61847483	YTHDF1	NM_017798
chr20	61867257	61871847	BIRC7	NM_139317
chr20	61870131	61870194	MIR3196	NR_036163
chr20	61872136	61885815	NKAIN4	NM_152864
chr20	61885330	61892967	FLJ16779	NR_024389
chr20	61904137	61921142	ARFGAP1	NM_001281484
chr20	61918160	61918218	MIR4326	NR_036220
chr20	61924538	61966203	COL20A1	NM_020882
chr20	61974575	61992701	CHRNA4	NM_001256573
chr20	61991340	62002529	LOC100130587	NR_110634
chr20	62031561	62104008	KCNQ2	NM_172108
chr20	62119367	62130436	EEF1A2	NM_001958
chr20	62152118	62153559	PPDPF	NM_024299
chr20	62159354	62168729	PTK6	NM_005975
chr20	62171277	62178857	SRMS	NM_080823
chr20	62184373	62188060	FNDC11	NM_024059
chr20	62189439	62205592	HELZ2	NM_001037335
chr20	62218958	62258454	GMEB2	NM_012384
chr20	62258588	62260177	MHENCR	NR_132417
chr20	62271058	62284963	STMN3	NR_075070
chr20	62289163	62327606	RTEL1	NM_001283010
chr20	62289163	62330051	RTEL1-TNFRSF6B	NR_037882
chr20	62328005	62330035	TNFRSF6B	NM_003823
chr20	62329995	62339365	ARFRP1	NM_001267545
chr20	62338794	62367494	ZGPAT	NM_001083113
chr20	62367053	62370460	LIME1	NM_001305654
chr20	62371129	62375403	SLC2A4RG	NM_020062
chr20	62375023	62462617	ZBTB46	NM_001369741
chr20	62439429	62454360	ZBTB46-AS1	NR_110081
chr20	62492566	62494341	ABHD16B	NM_080622
chr20	62496581	62522898	TPD52L2	NM_001243895
chr20	62526479	62567363	DNAJC5	NM_025219
chr20	62550914	62550985	MIR941-2	NR_030638
chr20	62550914	62550985	MIR941-5	NR_128719
chr20	62551026	62551124	MIR941-1	NR_030637_2
chr20	62551109	62551180	MIR941-3	NR_030639
chr20	62551221	62551292	MIR941-4	NR_040032
chr20	62571182	62587769	UCKL1	NR_126526
chr20	62572818	62572897	MIR1914	NR_031735
chr20	62573984	62574079	MIR647	NR_030377
chr20	62584737	62588338	UCKL1-AS1	NR_027287
chr20	62588057	62601283	ZNF512B	NM_020713
chr20	62605469	62610995	SAMD10	NM_080621
chr20	62612485	62664453	PRPF6	NM_012469
chr20	62665080	62670354	C20orf204	NM_001348090
chr20	62678935	62680992	SOX18	NM_018419
chr20	62688325	62703700	TCEA2	NM_198723
chr20	62704535	62711317	RGS19	NM_001039467
chr20	62708308	62708363	MIR6813	NR_106871
chr20	62711435	62731986	OPRL1	NM_001318853
chr20	62714733	62715712	LKAAEAR1	NM_001353425
chr20	62737183	62738184	NPBWR2	NM_005286
chr20	62795805	62873606	MYT1	NM_004535
chr20	62887048	62907579	PCMTD2	NM_001104925
chr20	62921738	62934707	LINC00266-1	NR_040415
chr21	9825832	9826011	MIR3648-1	NR_037421
chr21	9825832	9826011	MIR3648-2	NR_128711
chr21	9826450	9826498	MIR10396A	NR_162105
chr21	9907189	9968594	TEKT4P2	NR_038327
chr21	10906187	10990943	TPTE	NM_199259
chr21	11020842	11098925	BAGE2	NM_182482
chr21	11020842	11098925	BAGE3	NM_182481
chr21	11020842	11098925	BAGE4	NM_181704
chr21	11020842	11098925	BAGE5	NM_182484
chr21	11057796	11098937	BAGE	NM_001187
chr21	14410487	14490571	ANKRD30BP2	NR_026916
chr21	14778705	14778781	MIR3156-3	NR_036164
chr21	14918354	14930781	LINC01674	NR_110544
chr21	14982498	15013906	POTED	NM_174981
chr21	15017096	15017171	MIR3118-1	NR_036061
chr21	15095789	15138858	LOC110091777	NR_146657
chr21	15096510	15096595	MIR8069-1	NR_107036
chr21	15096510	15096595	MIR8069-2	NR_128718
chr21	15215454	15220685	CYP4F29P	NR_026755
chr21	15281769	15306200	LOC110091776	NR_146644
chr21	15316100	15352765	ANKRD20A11P	NR_027270
chr21	15481135	15583276	LIPI	NM_001302998
chr21	15588478	15600693	RBM11	NM_001320602
chr21	15646120	15673692	ABCC13	NR_003087
chr21	15743437	15755467	HSPA13	NM_006948
chr21	15857549	15955723	SAMSN1	NM_001256370
chr21	15954523	15970624	SAMSN1-AS1	NR_046512
chr21	15963713	16015428	LOC388813	NM_001256579
chr21	16189159	16290989	LINC02246	NR_146322
chr21	16333556	16437321	NRIP1	NM_003489
chr21	17102253	17252390	USP25	NM_001283041
chr21	17442808	18004046	MIR99AHG	NR_136541
chr21	17657017	17657089	SNORD74B	NR_145757
chr21	17911409	17911489	MIR99A	NR_029514
chr21	17912148	17912231	MIRLET7C	NR_029480
chr21	17962557	17962645	MIR125B2	NR_029694
chr21	18811208	18821503	LINC01549	NR_037585
chr21	18885224	18965897	CXADR	NM_001207066
chr21	18965971	18985219	BTG3	NM_006806
chr21	18984004	18986422	BTG3-AS1	NR_149073
chr21	19149721	19164826	C21orf91-OT1	NR_038870
chr21	19161291	19191673	C21orf91	NM_017447
chr21	19207989	19257925	CHODL-AS1	NR_024354
chr21	19289657	19639687	CHODL	NM_001204178
chr21	19641433	19776102	TMPRSS15	NM_002772
chr21	19933583	20132130	MIR548XHG	NR_109925
chr21	20058408	20058482	MIR548X	NR_036166
chr21	21265593	21272069	LINC01683	NR_146910
chr21	21629175	21630998	LINC02573	NR_151724
chr21	22114908	22175426	LINC00320	NR_109786
chr21	22370727	22915650	NCAM2	NM_001352592
chr21	23095613	23109639	LINC00317	NR_038872
chr21	23119305	23169735	LINC01425	NR_109958
chr21	23381477	23470778	LINC01687	NR_109959
chr21	23470936	23488847	LINC00308	NR_038400
chr21	24451606	24451714	MIR6130	NR_106746
chr21	24733426	24757156	D21S2088E	NR_040254
chr21	25676863	25693690	LINC01689	NR_109963
chr21	25801054	25920256	LINC01684	NR_135519
chr21	26212864	26430056	LINC01692	NR_046198
chr21	26758133	26804013	LINC00158	NR_024027
chr21	26934457	26947480	MIR155HG	NR_001458
chr21	26946292	26946356	MIR155	NR_030784
chr21	26955087	26955536	LINC00515	NR_024092
chr21	26957968	26979793	MRPL39	NM_080794
chr21	27011570	27089874	JAM2	NM_021219
chr21	27096791	27107965	ATP5PF	NM_001320267
chr21	27107283	27144771	GABPA	NM_002040
chr21	27252861	27543446	APP	NM_001136131
chr21	27778262	27941571	CYYR1-AS1	NR_135515
chr21	27838535	27945605	CYYR1	NM_052954
chr21	28208074	28217728	ADAMTS1	NM_006988
chr21	28290241	28339407	ADAMTS5	NM_007038
chr21	28326280	28326362	MIR4759	NR_039916
chr21	29094698	29123552	LINC00113	NR_024357
chr21	29385682	29395528	LINC00314	NR_027246
chr21	29420733	29509928	LINC01697	NR_126010
chr21	29488413	29600986	LINC01695	NR_126012
chr21	29911640	29912677	LINC00161	NR_026553
chr21	30244513	30257695	N6AMT1	NR_047510
chr21	30300466	30365198	LTN1	NM_001320766
chr21	30376705	30391670	RWDD2B	NM_016940
chr21	30396938	30426807	USP16	NM_001032410
chr21	30428643	30446118	CCT8	NM_001282909
chr21	30449435	30548208	MAP3K7CL	NM_001371374
chr21	30565815	30660526	LINC00189	NR_027072
chr21	30677525	30734217	BACH1	NR_027655
chr21	30744821	30746300	BACH1-IT2	NR_046564
chr21	30868367	30872702	BACH1-IT3	NR_146594
chr21	30909254	31312314	GRIK1	NM_001320616
chr21	30968360	31003067	GRIK1-AS2	NR_033368
chr21	31120494	31136325	GRIK1-AS1	NR_027021
chr21	31537885	31539123	CLDN17	NM_012131
chr21	31581469	31584101	LINC00307	NR_038855
chr21	31586324	31588415	CLDN8	NM_199328
chr21	31653627	31655268	KRTAP24-1	NM_001085455
chr21	31661463	31661832	KRTAP25-1	NM_001128598
chr21	31691442	31692633	KRTAP26-1	NM_203405
chr21	31709331	31710012	KRTAP27-1	NM_001077711
chr21	31720717	31720924	KRTAP23-1	NM_181624
chr21	31743708	31744589	KRTAP13-2	NM_181621
chr21	31747612	31747696	MIR4327	NR_036221
chr21	31768349	31769138	KRTAP13-1	NM_181599
chr21	31797698	31798244	KRTAP13-3	NM_181622
chr21	31802572	31803216	KRTAP13-4	NM_181600
chr21	31812597	31813187	KRTAP15-1	NM_181623
chr21	31852025	31852686	KRTAP19-1	NM_181607
chr21	31859362	31859755	KRTAP19-2	NM_181608
chr21	31863780	31864331	KRTAP19-3	NM_181609
chr21	31869142	31869483	KRTAP19-4	NM_181610
chr21	31873975	31874459	KRTAP19-5	NM_181611
chr21	31913854	31914183	KRTAP19-6	NM_001303120
chr21	31933194	31933632	KRTAP19-7	NM_181614
chr21	31962424	31962716	KRTAP22-2	NM_001164434
chr21	31964759	31965394	KRTAP6-3	NM_181605
chr21	31971005	31971193	KRTAP6-2	NM_181604
chr21	31973406	31973701	KRTAP22-1	NM_181620
chr21	31986005	31986223	KRTAP6-1	NM_181602
chr21	31988744	31989018	KRTAP20-1	NM_181615
chr21	31992946	31993169	KRTAP20-4	NM_001350977
chr21	32007525	32007938	KRTAP20-2	NM_181616
chr21	32015183	32015455	KRTAP20-3	NM_001128077
chr21	32090843	32091095	KRTAP21-3	NM_001164435
chr21	32119112	32119577	KRTAP21-2	NM_181617
chr21	32127333	32127746	KRTAP21-1	NM_181619
chr21	32185015	32185592	KRTAP8-1	NM_175857
chr21	32201358	32202078	KRTAP7-1	NM_181606
chr21	32252964	32253899	KRTAP11-1	NM_175858
chr21	32410478	32410795	KRTAP19-8	NM_001099219
chr21	32490736	32931400	TIAM1	NM_001353692
chr21	32931546	32932800	LOC150051	NM_001321023
chr21	33031935	33041243	SOD1	NM_000454
chr21	33043313	33104431	SCAF4	NM_001145445
chr21	33245333	33376377	HUNK	NM_014586
chr21	33452794	33458608	LINC00159	NR_038033
chr21	33640540	33651360	MIS18A	NM_018944
chr21	33664124	33687094	MRAP	NM_206898
chr21	33683329	33765321	URB1	NM_014825
chr21	33749496	33749631	SNORA80A	NR_002996
chr21	33765442	33766266	URB1-AS1	NR_026845
chr21	33784031	33887697	EVA1C	NM_001320745
chr21	33935815	33984687	CFAP298-TCP10L	NR_146638
chr21	33946032	33957833	TCP10L	NM_144659
chr21	33971665	33984687	CFAP298	NM_001350336
chr21	34001069	34100351	SYNJ1	NM_003895
chr21	34100425	34115433	PAXBP1-AS1	NR_038879
chr21	34106210	34144169	PAXBP1	NR_027873
chr21	34144411	34170016	C21orf62-AS1	NR_024622
chr21	34162984	34186013	C21orf62	NM_001162495
chr21	34331196	34332872	LINC01690	NR_135522
chr21	34398243	34401491	OLIG2	NM_005806
chr21	34430135	34437385	LINC00945	NR_104056
chr21	34442447	34444719	OLIG1	NM_138983
chr21	34484010	34496006	LOC101928107	NR_109961
chr21	34537776	34542541	LINC01548	NR_024102
chr21	34602243	34637968	IFNAR2	NM_000874
chr21	34637937	34638565	IL10RB-DT	NR_038974
chr21	34638672	34669526	IL10RB	NM_000628
chr21	34697275	34732170	IFNAR1	NM_000629
chr21	34775202	34809828	IFNGR2	NM_001329128
chr21	34804793	34852316	TMEM50B	NR_040016
chr21	34860362	34864030	DNAJC28	NM_001040192
chr21	34876238	34915198	GART	NM_001136006
chr21	34915344	34949820	SON	NM_001291412
chr21	34922968	34923034	MIR6501	NR_106756
chr21	34949859	34960990	DONSON	NM_017613
chr21	34961648	35014047	CRYZL1	NM_145858
chr21	35014807	35272165	ITSN1	NM_003024
chr21	35275757	35288108	ATP5PO	NM_001697
chr21	35303426	35343487	LINC00649	NR_038883
chr21	35348683	35349992	LOC101928126	NR_134561
chr21	35445878	35478559	SLC5A3	NM_006933
chr21	35445878	35515330	MRPS6	NM_032476
chr21	35552978	35562220	LINC00310	NR_027266
chr21	35736323	35743440	KCNE2	NM_172201
chr21	35747749	35761452	SMIM11A	NM_058182
chr21	35747779	35761452	SMIM11B	NM_001313692
chr21	35772410	35773370	FAM243A	NM_001282537
chr21	35772410	35773370	FAM243B	NM_001364711
chr21	35791013	35796249	SMIM34A	NM_001367348
chr21	35818988	35831942	KCNE1B	NM_001330065
chr21	35818988	35884508	KCNE1	NM_000219
chr21	35888740	35987412	RCAN1	NM_004414
chr21	36041293	36090521	CLIC6	NM_053277
chr21	36096105	36109479	LINC00160	NR_024351
chr21	36118122	36157168	LINC01426	NR_038885
chr21	36160098	36421595	RUNX1	NM_001754
chr21	36410230	36411723	RUNX1-IT1	NR_026812
chr21	36744805	36953062	LOC100506403	NR_073512
chr21	37093013	37093106	MIR802	NR_030414
chr21	37258743	37260725	PPP1R2P2	NR_144547
chr21	37326977	37376965	LOC101928269	NR_110418
chr21	37377618	37380593	LINC01436	NR_110419
chr21	37406839	37432824	SETD4	NM_017438
chr21	37441940	37498938	LOC100133286	NR_040084
chr21	37442322	37445462	CBR1	NM_001286789
chr21	37477179	37481988	LOC105369306	NR_147887
chr21	37504065	37528606	CBR3-AS1	NR_038893
chr21	37507377	37518860	CBR3	NM_001236
chr21	37529080	37666572	DOP1B	NM_001320714
chr21	37692487	37748944	MORC3	NM_001320445
chr21	37757690	37791313	CHAF1B	NM_005441
chr21	37832920	37948867	CLDN14	NM_001146077
chr21	38071415	38122218	SIM2	NM_005069
chr21	38120927	38362511	HLCS	NM_001352515
chr21	38378450	38391958	RIPPLY3	NM_001317768
chr21	38435341	38436366	LOC105372795	NR_131189
chr21	38437664	38445458	PIGP	NM_153682
chr21	38445484	38575419	TTC3	NM_001001894
chr21	38559913	38566227	TTC3-AS1	NR_046651
chr21	38580804	38594037	DSCR9	NR_026719
chr21	38595721	38640409	VPS26C	NM_001331021
chr21	38738375	38898659	DYRK1A	NM_001347722
chr21	38979675	39288760	KCNJ6	NM_002240
chr21	39426313	39493454	DSCR4	NR_147130
chr21	39493545	39528605	DSCR8	NR_026838
chr21	39578250	39580738	DSCR10	NR_027695
chr21	39601848	39679279	KCNJ15	NM_001276437
chr21	39698281	39717998	LINC01423	NR_110545
chr21	39739183	40033704	ERG	NM_001243432
chr21	40110945	40145401	LINC00114	NR_027065
chr21	40177107	40196878	ETS2	NM_001256295
chr21	40229463	40230786	LOC101928398	NR_109926
chr21	40249215	40310353	LOC400867	NR_120405
chr21	40346355	40349700	LINC01700	NR_109962
chr21	40546695	40555377	PSMG1	NM_003720
chr21	40556102	40685558	BRWD1	NM_018963
chr21	40685833	40686841	BRWD1-AS2	NR_111942
chr21	40687633	40695144	BRWD1-AS1	NR_046655
chr21	40714241	40721014	HMGN1	NM_004965
chr21	40752252	40800454	GET1	NR_146615
chr21	40752252	40887428	GET1-SH3BGR	NR_146618
chr21	40777770	40816128	LCA5L	NM_152505
chr21	40817791	40887433	SH3BGR	NM_001317742
chr21	40818936	40818995	MIR6508	NR_106763
chr21	40969075	40984749	B3GALT5-AS1	NR_026542
chr21	40984867	41045064	B3GALT5	NM_001356336
chr21	41117334	41174023	IGSF5	NM_001080444
chr21	41239364	41301317	PCP4	NM_006198
chr21	41382926	42219084	DSCAM	NM_001271534
chr21	41584279	41584358	MIR4760	NR_039917
chr21	41755010	41757285	DSCAM-AS1	NR_038900
chr21	41990433	42002693	DSCAM-IT1	NR_046774
chr21	42513427	42519991	LINC00323	NR_024100
chr21	42539484	42539556	MIR3197	NR_036167
chr21	42540087	42654457	BACE2	NM_012105
chr21	42547158	42557166	PLAC4	NR_148920
chr21	42688728	42729654	FAM3B	NM_058186
chr21	42733954	42781319	MX2	NM_002463
chr21	42792485	42831141	MX1	NM_001144925
chr21	42836232	42880085	TMPRSS2	NM_005656
chr21	42952402	42954814	PCSEAT	NR_164474
chr21	43099462	43117496	LINC00111	NR_024367
chr21	43131680	43135935	LINC00479	NR_027272
chr21	43136596	43137742	LINC00112	NR_024028
chr21	43159533	43187212	RIPK4	NM_020639
chr21	43166932	43167001	MIR6814	NR_106872
chr21	43218385	43299453	PRDM15	NR_135464
chr21	43305221	43374127	C2CD2	NM_015500
chr21	43368214	43368391	SNORA91	NR_132773
chr21	43406940	43430469	ZBTB21	NM_001320731
chr21	43429303	43445029	ZNF295-AS1	NR_119384
chr21	43482986	43563564	UMODL1	NM_001199527
chr21	43522244	43528644	UMODL1-AS1	NR_027243
chr21	43619799	43717354	ABCG1	NM_207627
chr21	43731777	43735706	TFF3	NM_003226
chr21	43766467	43771103	TFF2	NM_005423
chr21	43782391	43786644	TFF1	NM_003225
chr21	43791946	43816161	TMPRSS3	NM_001256317
chr21	43824011	43867792	UBASH3A	NM_001001895
chr21	43892597	43916334	RSPH1	NM_080860
chr21	43916649	43917553	LOC101930094	NR_135518
chr21	43919732	44001532	SLC37A1	NM_018964
chr21	44019514	44035205	LINC01671	NR_131192
chr21	44073731	44195618	PDE9A	NM_002606
chr21	44197929	44200104	LINC01668	NR_135517
chr21	44263190	44299693	WDR4	NM_033661
chr21	44313419	44333409	NDUFV3	NM_001001503
chr21	44337361	44345708	ERVH48-1	NM_001308491
chr21	44371038	44371124	MIR5692B	NR_049889
chr21	44394620	44454041	PKNOX1	NM_001286258
chr21	44473301	44496971	CBS	NM_001320298
chr21	44473301	44497053	CBSL	NM_001354007
chr21	44513066	44527688	U2AF1	NM_001025203
chr21	44513066	44527716	U2AF1L5	NM_001320651
chr21	44560633	44561202	FRGCA	NR_133677
chr21	44560633	44561202	LOC106780825	NR_133678
chr21	44589118	44592915	CRYAA	NM_000394
chr21	44589151	44592915	CRYAA2	NM_001314050
chr21	44742089	44751919	LINC00322	NR_103713
chr21	44777935	44782229	LINC01679	NR_131902
chr21	44834363	44847011	SIK1	NM_173354
chr21	44834363	44847011	SIK1B	NM_001320643
chr21	44866481	44873782	LINC00319	NR_152722
chr21	44881840	44899414	LINC01669	NR_136540
chr21	44881974	44898103	LINC00313	NR_026863
chr21	44949066	45079369	HSF2BP	NM_007031
chr21	44985063	44985529	H2BS1	NM_017445
chr21	45029768	45029870	MIR6070	NR_106718
chr21	45079441	45115960	RRP1B	NM_015056
chr21	45139010	45182180	PDXK	NM_003681
chr21	45193546	45196256	CSTB	NM_000100
chr21	45209458	45225159	RRP1	NM_003683
chr21	45225639	45232448	AATBC	NR_026961
chr21	45285104	45407471	AGPAT3	NM_001369878
chr21	45432190	45526432	TRAPPC10	NM_003274
chr21	45527280	45551063	LOC102724159	NM_001368238
chr21	45527280	45551063	PWP2	NM_005049
chr21	45553565	45565593	GATD3A	NM_004649
chr21	45553565	45565593	GATD3B	NM_001363758
chr21	45578656	45579745	LINC01678	NR_146631
chr21	45642878	45660826	ICOSLG	NM_015259
chr21	45646722	45660849	LOC102723996	NM_001363770
chr21	45666222	45681780	DNMT3L	NM_013369
chr21	45670696	45671404	DNMT3L-AS1	NR_135514
chr21	45705759	45718531	AIRE	NM_000383
chr21	45719936	45747256	PFKL	NM_001002021
chr21	45748827	45759273	CFAP410	NM_001271441
chr21	45773484	45862964	TRPM2	NM_001320351
chr21	45834475	45845446	TRPM2-AS	NR_109964
chr21	45870869	45875167	LRRC3-DT	NR_047476
chr21	45875393	45882079	LRRC3	NM_030891
chr21	45905454	45911025	LINC02575	NR_155204
chr21	45917776	46131487	TSPEAR	NM_001272037
chr21	45925927	45936458	TSPEAR-AS1	NR_103707
chr21	45937098	45938860	TSPEAR-AS2	NR_026547
chr21	45958864	45960078	KRTAP10-1	NM_198691
chr21	45970240	45971388	KRTAP10-2	NM_198693
chr21	45977673	45978678	KRTAP10-3	NM_198696
chr21	45993606	45995248	KRTAP10-4	NM_198687
chr21	45999332	46000481	KRTAP10-5	NM_198694
chr21	46011149	46012386	KRTAP10-6	NM_198688
chr21	46020497	46022091	KRTAP10-7	NM_198689
chr21	46031996	46032871	KRTAP10-8	NM_198695
chr21	46047010	46048295	KRTAP10-9	NM_198690
chr21	46057273	46058372	KRTAP10-10	NM_181688
chr21	46066331	46067566	KRTAP10-11	NM_198692
chr21	46074130	46074576	KRTAP12-4	NM_198698
chr21	46077849	46078258	KRTAP12-3	NM_198697
chr21	46086106	46086844	KRTAP12-2	NM_181684
chr21	46101491	46102078	KRTAP12-1	NM_181686
chr21	46117087	46117959	KRTAP10-12	NM_198699
chr21	46188495	46221735	UBE2G2	NM_182688
chr21	46222156	46224631	LINC01424	NR_109928
chr21	46225532	46238044	SUMO3	NM_001286416
chr21	46269500	46293818	PTTG1IP	NM_001286822
chr21	46305869	46348730	ITGB2	NM_001127491
chr21	46340950	46349595	ITGB2-AS1	NR_038315
chr21	46353199	46359828	LINC01547	NR_027128
chr21	46359612	46396904	FAM207A	NM_001316988
chr21	46409779	46414001	LINC00163	NR_033840
chr21	46419122	46424642	PICSAR	NR_024089
chr21	46490870	46493126	SSR4P1	NR_027292
chr21	46494493	46646478	ADARB1	NR_027673
chr21	46654255	46678645	LINC00334	NR_135279
chr21	46683850	46707810	POFUT2	NR_004858
chr21	46707967	46717269	LINC00205	NR_026943
chr21	46758505	46761905	LINC00316	NR_103811
chr21	46825080	46933634	COL18A1	NM_130445
chr21	46827301	46829980	COL18A1-AS2	NR_052004
chr21	46839631	46844985	COL18A1-AS1	NR_027498
chr21	46898180	46898240	MIR6815	NR_106873
chr21	46932479	46982939	SLC19A1	NM_001352511
chr21	47013568	47022970	LINC01694	NR_146912
chr21	47063639	47362364	PCBP3	NM_001348240
chr21	47247755	47256333	PCBP3-AS1	NR_038876
chr21	47392884	47394867	LOC101928796	NR_109931
chr21	47401684	47424962	COL6A1	NM_001848
chr21	47518026	47552762	COL6A2	NM_001849
chr21	47556176	47575493	FTCD	NM_001320412
chr21	47571289	47572561	FTCD-AS1	NM_001350598
chr21	47581074	47604373	SPATC1L	NM_001142854
chr21	47608360	47648738	LSS	NM_001001438
chr21	47614004	47614073	SNORD159	NR_145780
chr21	47649145	47671615	MCM3AP-AS1	NR_002776
chr21	47655047	47705525	MCM3AP	NM_003906
chr21	47706256	47717665	YBEY	NM_001314025
chr21	47721044	47743813	C21orf58	NM_001286476
chr21	47744070	47865682	PCNT	NM_006031
chr21	47878862	47991139	DIP2A	NM_001353943
chr21	47882384	47889218	DIP2A-IT1	NR_046400
chr21	48018517	48024995	S100B	NM_006272
